,PLOT ID,rows,ranges,Block,Rep,Group,Trt,year,genotype,note,Calibration,ASD,leaf_length,leaf_width,ear_height,flag_leaf,plant_height,Row,Ran.,Leaf Length 1,Leaf Width 1,Leaf Length 2,Leaf Width 2,Ear Height 1,Flag Leaf Height 1,Plant Height 1,Ear Height 2,Flag Leaf Height 2,Plant Height 2,Yang Field Notes,Inbred or Hybrid?,Data missing?
464,2115,15,3,2,1,Inbred,LN,2022,BGEM-0094-S,BGEM_Short_early,0.0,2.0,57.849999999999994,7.0,49.0,115.5,146.5,15,15,57.8,7.1,57.9,6.9,50.0,121.0,153.0,48.0,110.0,140.0,,Inbred,
465,2116,16,3,2,1,Inbred,LN,2022,BGEM-0286-N,BGEM_Short_early,0.0,2.0,63.349999999999994,6.65,64.5,145.0,187.5,16,15,61.9,6.3,64.8,7.0,49.0,140.0,180.0,80.0,150.0,195.0,,Inbred,
466,2117,17,3,2,1,Inbred,LN,2022,BGEM-0055-S,BGEM_Short_early,0.0,2.0,64.1,7.2,55.0,125.0,167.5,17,15,67.4,6.9,60.8,7.5,50.0,120.0,163.0,60.0,130.0,172.0,,Inbred,
467,2118,18,3,2,1,Inbred,LN,2022,BGEM-0276-S,BGEM_Short_early,0.0,2.0,65.80000000000001,7.199999999999999,88.0,166.0,206.0,18,15,66.4,7.6,65.2,6.8,88.0,167.0,209.0,,165.0,203.0,,Inbred,
468,2119,19,3,2,1,Inbred,LN,2022,BGEM-0310-S,BGEM_Short_early,0.0,2.0,70.05,7.3,54.5,137.0,180.5,19,15,67.8,7.0,72.3,7.6,49.0,134.0,171.0,60.0,140.0,190.0,,Inbred,
469,2120,20,3,2,1,Inbred,LN,2022,BGEM-0167-S,BGEM_Short_early,0.0,2.0,66.3,7.8,50.0,146.0,182.0,20,15,66.3,7.8,,,50.0,146.0,182.0,,,,,Inbred,
470,2121,21,3,2,1,Inbred,LN,2022,BGEM-0227-N,BGEM_Short_early,0.0,2.0,70.1,7.449999999999999,62.5,127.5,170.0,21,15,68.7,7.3,71.5,7.6,55.0,128.0,170.0,70.0,127.0,170.0,,Inbred,
471,2122,22,3,2,1,Inbred,LN,2022,Mo17,BGEM_Short_early,0.0,2.0,61.8,9.05,62.5,140.0,183.0,22,15,60.4,9.0,63.2,9.1,65.0,140.0,181.0,60.0,140.0,185.0,,Inbred,
472,2123,23,3,2,1,Inbred,LN,2022,BGEM-0095-S,BGEM_Short_early,0.0,2.0,60.849999999999994,7.3,55.0,113.0,143.0,23,15,68.1,7.1,53.6,7.5,60.0,119.0,146.0,50.0,107.0,140.0,,Inbred,
473,2124,24,3,2,1,Inbred,LN,2022,BGEM-0229-N,BGEM_Short_early,0.0,2.0,67.0,6.45,58.5,137.5,169.0,24,15,68.0,6.2,66.0,6.7,57.0,135.0,168.0,60.0,140.0,170.0,,Inbred,
474,2125,25,3,2,1,Inbred,LN,2022,BGEM-0319-S,BGEM_Short_early,0.0,2.0,71.4,6.15,85.0,152.0,194.5,25,15,73.4,6.1,69.4,6.2,80.0,170.0,209.0,90.0,134.0,180.0,,Inbred,
475,2126,26,3,2,1,Inbred,LN,2022,BGEM-0193-N,BGEM_Tall_late,0.0,2.0,63.849999999999994,5.85,74.0,150.0,189.0,26,15,61.9,5.6,65.8,6.1,78.0,150.0,188.0,70.0,150.0,190.0,,Inbred,
476,2127,27,3,2,1,Inbred,LN,2022,BGEM-0070-S,BGEM_Tall_late,0.0,2.0,70.85,8.350000000000001,72.5,152.0,189.0,27,15,71.9,8.3,69.8,8.4,80.0,155.0,195.0,65.0,149.0,183.0,,Inbred,
477,2128,28,3,2,1,Inbred,LN,2022,BGEM-0158-S,BGEM_Tall_late,0.0,1.0,75.05,8.65,84.5,173.5,219.0,28,15,73.8,8.5,76.3,8.8,90.0,175.0,219.0,79.0,172.0,219.0,,Inbred,
478,2129,29,3,2,1,Inbred,LN,2022,BGEM-0264-S,BGEM_Tall_late,0.0,2.0,68.1,6.1,60.0,141.0,184.0,29,15,69.4,6.2,66.8,6.0,60.0,147.0,188.0,60.0,135.0,180.0,,Inbred,
479,2130,30,3,2,1,Inbred,LN,2022,BGEM-0309-S,BGEM_Tall_late,0.0,2.0,66.0,7.300000000000001,63.0,177.0,221.5,30,15,67.2,7.4,64.8,7.2,70.0,179.0,230.0,56.0,175.0,213.0,,Inbred,
480,2131,31,3,2,1,Inbred,LN,2022,B73,BGEM_Tall_late,0.0,2.0,74.0,8.05,82.5,160.5,196.0,31,15,74.5,8.2,73.5,7.9,75.0,156.0,191.0,90.0,165.0,201.0,,Inbred,
481,2132,32,3,2,1,Inbred,LN,2022,BGEM-0060-S,BGEM_Tall_late,0.0,2.0,62.699999999999996,8.2,80.0,161.0,200.0,32,15,68.6,9.3,56.8,7.1,80.0,174.0,210.0,80.0,148.0,190.0,,Inbred,
482,2133,33,3,2,1,Inbred,LN,2022,BGEM-0155-S,BGEM_Tall_late,0.0,2.0,69.55000000000001,8.2,57.0,158.0,205.0,33,15,70.7,8.2,68.4,8.2,55.0,155.0,200.0,59.0,161.0,210.0,,Inbred,
483,2134,34,3,2,1,Inbred,LN,2022,BGEM-0052-S,BGEM_Tall_late,0.0,1.0,67.4,5.7,62.5,137.5,173.0,34,15,66.4,6.2,68.4,5.2,65.0,150.0,181.0,60.0,125.0,165.0,,Inbred,
484,2135,35,3,2,1,Inbred,LN,2022,BGEM-0131-N,BGEM_Tall_late,0.0,1.0,61.55,7.0,59.5,132.5,165.0,35,15,63.0,7.1,60.1,6.9,60.0,131.0,161.0,59.0,134.0,169.0,,Inbred,
485,2136,36,3,2,1,Inbred,LN,2022,BGEM-0003-N,BGEM_Tall_late,0.0,1.0,79.9,6.25,84.5,175.0,212.5,36,15,80.2,6.2,79.6,6.3,82.0,180.0,215.0,87.0,170.0,210.0,,Inbred,
486,2137,37,3,2,1,Inbred,LN,2022,BGEM-0324-N,BGEM_Tall_late,0.0,2.0,70.2,8.1,73.0,160.0,175.0,37,15,74.4,8.1,66.0,8.1,70.0,175.0,177.0,76.0,145.0,173.0,,Inbred,
487,2138,38,3,2,1,Inbred,LN,2022,BGEM-0175-S,BGEM_Tall_late,0.0,2.0,71.85,6.75,67.5,163.5,201.0,38,15,73.4,7.1,70.3,6.4,65.0,160.0,200.0,70.0,167.0,202.0,,Inbred,
488,2139,39,3,2,1,Inbred,LN,2022,Mo17,BGEM_Tall_late,0.0,2.0,59.9,8.350000000000001,64.0,144.0,189.0,39,15,61.4,8.4,58.4,8.3,64.0,144.0,189.0,64.0,144.0,189.0,,Inbred,
489,2140,40,3,2,1,Inbred,LN,2022,BGEM-0233-S,BGEM_Tall_late,0.0,2.0,73.3,7.050000000000001,89.0,185.0,226.5,40,15,70.1,7.2,76.5,6.9,88.0,178.0,219.0,90.0,192.0,234.0,,Inbred,
490,2141,41,3,2,1,Inbred,LN,2022,BGEM-0124-N,BGEM_Tall_late,0.0,1.0,64.7,6.75,66.0,170.5,211.0,41,15,62.1,6.7,67.3,6.8,62.0,170.0,211.0,70.0,171.0,211.0,,Inbred,
491,2142,42,3,2,1,Inbred,LN,2022,BGEM-0223-N,BGEM_Tall_late,0.0,1.0,,,,,,42,15,,,,,,,,,,,,Inbred,
492,2143,43,3,2,1,Inbred,LN,2022,BGEM-0061-N,BGEM_Tall_late,0.0,1.0,52.35,8.3,76.5,159.5,191.0,43,15,52.6,8.4,52.1,8.2,80.0,161.0,192.0,73.0,158.0,190.0,,Inbred,
493,2144,44,3,2,1,Inbred,LN,2022,BGEM-0087-N,BGEM_Tall_late,0.0,1.0,68.0,7.35,89.5,175.0,210.5,44,15,64.8,7.9,71.2,6.8,79.0,175.0,211.0,100.0,175.0,210.0,,Inbred,
494,2145,45,3,2,1,Inbred,LN,2022,BGEM-0238-N,BGEM_Tall_late,0.0,1.0,71.55000000000001,8.6,82.5,140.0,177.5,45,15,69.7,9.0,73.4,8.2,90.0,160.0,200.0,75.0,120.0,155.0,,Inbred,
495,2146,46,3,2,1,Inbred,LN,2022,BGEM-0257-S,BGEM_Tall_late,0.0,1.0,66.30000000000001,7.800000000000001,62.0,123.0,162.0,46,15,66.2,7.7,66.4,7.9,59.0,124.0,164.0,65.0,122.0,160.0,,Inbred,
496,2147,47,3,2,1,Inbred,LN,2022,B73,BGEM_Tall_late,0.0,1.0,71.94999999999999,7.95,75.0,152.5,185.0,47,15,69.1,7.9,74.8,8.0,70.0,150.0,180.0,80.0,155.0,190.0,,Inbred,
497,2148,48,3,2,1,Inbred,LN,2022,BGEM-0240-N,BGEM_Tall_late,0.0,1.0,63.0,6.75,60.0,129.5,162.5,48,15,64.8,7.2,61.2,6.3,61.0,131.0,167.0,59.0,128.0,158.0,,Inbred,
498,2149,49,3,2,1,Inbred,LN,2022,BGEM-0168-S,BGEM_Tall_late,0.0,1.0,79.65,7.300000000000001,104.5,182.5,225.0,49,15,81.2,6.9,78.1,7.7,99.0,178.0,220.0,110.0,187.0,230.0,,Inbred,
499,2150,50,3,2,1,Inbred,LN,2022,BGEM-0033-S,BGEM_Tall_late,0.0,1.0,65.5,8.25,101.5,163.0,200.5,50,15,66.3,8.2,64.7,8.3,102.0,170.0,210.0,101.0,156.0,191.0,,Inbred,
500,2151,1,4,2,1,Inbred,LN,2022,BGEM-0150-S,BGEM_Short_early,0.0,1.0,48.1,5.35,35.5,,,1,16,,5.5,48.1,5.2,34.0,,,37.0,,,,Inbred,
501,2152,2,4,2,1,Inbred,LN,2022,BGEM-0202-N,BGEM_Short_early,0.0,1.0,48.3,5.9,48.0,86.0,112.5,2,16,,5.9,48.3,,50.0,90.0,116.0,46.0,82.0,109.0,,Inbred,
502,2153,3,4,2,1,Inbred,LN,2022,BGEM-0207-N,BGEM_Short_early,0.0,1.0,56.45,6.6,61.0,114.0,150.0,3,16,54.8,6.5,58.1,6.7,60.0,104.0,140.0,62.0,124.0,160.0,,Inbred,
503,2154,4,4,2,1,Inbred,LN,2022,BGEM-0116-S,BGEM_Short_early,0.0,1.0,58.599999999999994,6.5,58.5,135.0,172.5,4,16,60.4,6.4,56.8,6.6,56.0,138.0,175.0,61.0,132.0,170.0,,Inbred,
504,2155,5,4,2,1,Inbred,LN,2022,Mo17,BGEM_Short_early,0.0,1.0,56.9,7.45,55.5,128.0,169.0,5,16,58.4,7.7,55.4,7.2,59.0,129.0,168.0,52.0,127.0,170.0,,Inbred,
505,2156,6,4,2,1,Inbred,LN,2022,BGEM-0162-S,BGEM_Short_early,0.0,1.0,64.0,7.449999999999999,55.5,148.0,183.5,6,16,66.5,7.6,61.5,7.3,51.0,137.0,180.0,60.0,159.0,187.0,,Inbred,
506,2157,7,4,2,1,Inbred,LN,2022,BGEM-0282-N,BGEM_Short_early,0.0,1.0,69.0,6.6,87.0,150.5,186.5,7,16,68.4,6.7,69.6,6.5,88.0,149.0,187.0,86.0,152.0,186.0,,Inbred,
507,2158,8,4,2,1,Inbred,LN,2022,BGEM-0149-S,BGEM_Short_early,0.0,1.0,,,,,,8,16,,,,,,,,,,,,Inbred,
508,2159,9,4,2,1,Inbred,LN,2022,BGEM-0141-N,BGEM_Short_early,0.0,1.0,59.0,7.050000000000001,47.0,108.5,153.5,9,16,57.4,7.7,60.6,6.4,49.0,108.0,169.0,45.0,109.0,138.0,,Inbred,
509,2160,10,4,2,1,Inbred,LN,2022,BGEM-0115-S,BGEM_Short_early,0.0,1.0,59.599999999999994,6.4,49.5,127.0,171.5,10,16,56.8,5.8,62.4,7.0,49.0,121.0,163.0,50.0,133.0,180.0,,Inbred,
510,2161,11,4,2,1,Inbred,LN,2022,BGEM-0083-S,BGEM_Short_early,0.0,1.0,73.85,7.85,60.5,135.5,172.5,11,16,76.0,7.5,71.7,8.2,61.0,131.0,170.0,60.0,140.0,175.0,,Inbred,
511,2162,12,4,2,1,Inbred,LN,2022,B73,BGEM_Short_early,0.0,1.0,74.35,8.4,71.5,150.5,187.5,12,16,75.6,8.5,73.1,8.3,71.0,159.0,195.0,72.0,142.0,180.0,,Inbred,
512,2163,13,4,2,1,Inbred,LN,2022,BGEM-0242-N,BGEM_Short_late,0.0,1.0,60.15,6.6,42.5,115.0,152.5,13,16,58.4,6.9,61.9,6.3,40.0,116.0,151.0,45.0,114.0,154.0,,Inbred,
513,2164,14,4,2,1,Inbred,LN,2022,BGEM-0249-N,BGEM_Short_late,0.0,2.0,62.3,5.65,60.5,134.5,162.5,14,16,63.8,5.7,60.8,5.6,60.0,150.0,180.0,61.0,119.0,145.0,,Inbred,
514,2165,15,4,2,1,Inbred,LN,2022,BGEM-0164-S,BGEM_Short_late,0.0,2.0,70.9,7.75,44.5,132.5,173.0,15,16,70.4,7.9,71.4,7.6,46.0,135.0,175.0,43.0,130.0,171.0,,Inbred,
515,2166,16,4,2,1,Inbred,LN,2022,BGEM-0262-S,BGEM_Short_late,0.0,2.0,64.69999999999999,6.7,78.5,153.0,188.0,16,16,66.1,6.9,63.3,6.5,80.0,155.0,186.0,77.0,151.0,190.0,,Inbred,
516,2167,17,4,2,1,Inbred,LN,2022,BGEM-0268-S,BGEM_Short_late,0.0,2.0,,,,,,17,16,,,,,,,,,,,,Inbred,
517,2168,18,4,2,1,Inbred,LN,2022,BGEM-0181-N,BGEM_Short_late,0.0,2.0,61.15,6.95,62.0,134.0,169.5,18,16,61.8,7.4,60.5,6.5,68.0,139.0,179.0,56.0,129.0,160.0,,Inbred,
518,2169,19,4,2,1,Inbred,LN,2022,BGEM-0120-N,BGEM_Short_late,0.0,2.0,72.45,7.85,65.0,119.0,150.5,19,16,71.7,8.1,73.2,7.6,70.0,121.0,153.0,60.0,117.0,148.0,,Inbred,
519,2170,20,4,2,1,Inbred,LN,2022,Mo17,BGEM_Short_late,0.0,2.0,56.0,7.699999999999999,62.5,138.0,183.0,20,16,58.8,7.6,53.2,7.8,56.0,135.0,181.0,69.0,141.0,185.0,,Inbred,
520,2171,21,4,2,1,Inbred,LN,2022,BGEM-0228-N,BGEM_Short_late,0.0,2.0,63.65,6.800000000000001,64.0,141.0,172.5,21,16,58.2,6.7,69.1,6.9,63.0,139.0,169.0,65.0,143.0,176.0,,Inbred,
521,2172,22,4,2,1,Inbred,LN,2022,BGEM-0220-S,BGEM_Short_late,0.0,2.0,71.0,8.65,68.5,155.0,196.0,22,16,72.9,8.9,69.1,8.4,69.0,159.0,200.0,68.0,151.0,192.0,,Inbred,
522,2173,23,4,2,1,Inbred,LN,2022,BGEM-0026-S,BGEM_Short_late,0.0,2.0,67.3,9.399999999999999,44.5,113.5,126.5,23,16,61.5,9.1,73.1,9.7,40.0,117.0,115.0,49.0,110.0,138.0,,Inbred,
523,2174,24,4,2,1,Inbred,LN,2022,BGEM-0259-N,BGEM_Short_late,0.0,2.0,66.85,6.25,65.0,157.5,190.0,24,16,66.5,6.3,67.2,6.2,61.0,151.0,180.0,69.0,164.0,200.0,,Inbred,
524,2175,25,4,2,1,Inbred,LN,2022,BGEM-0246-N,BGEM_Short_late,0.0,2.0,59.55,6.05,53.5,141.5,182.0,25,16,56.8,6.0,62.3,6.1,56.0,137.0,185.0,51.0,146.0,179.0,,Inbred,
525,2176,26,4,2,1,Inbred,LN,2022,BGEM-0284-N,BGEM_Tall_late,0.0,2.0,68.6,6.6,62.5,142.0,184.0,26,16,63.5,6.1,73.7,7.1,64.0,140.0,174.0,61.0,144.0,194.0,,Inbred,
526,2177,27,4,2,1,Inbred,LN,2022,BGEM-0121-N,BGEM_Tall_late,0.0,2.0,75.8,9.45,84.5,172.5,214.0,27,16,79.5,9.6,72.1,9.3,86.0,176.0,219.0,83.0,169.0,209.0,,Inbred,
527,2178,28,4,2,1,Inbred,LN,2022,BGEM-0019-S,BGEM_Tall_late,0.0,2.0,72.25,9.2,87.0,176.5,200.5,28,16,70.2,9.4,74.3,9.0,85.0,168.0,194.0,89.0,185.0,207.0,,Inbred,
528,2179,29,4,2,1,Inbred,LN,2022,BGEM-0072-S,BGEM_Tall_late,0.0,2.0,65.65,8.1,50.5,134.5,178.5,29,16,66.5,7.8,64.8,8.4,49.0,135.0,180.0,52.0,134.0,177.0,,Inbred,
529,2180,30,4,2,1,Inbred,LN,2022,B73,BGEM_Tall_late,0.0,2.0,68.45,8.15,73.0,150.5,188.0,30,16,68.2,7.9,68.7,8.4,70.0,151.0,186.0,76.0,150.0,190.0,,Inbred,
530,2181,31,4,2,1,Inbred,LN,2022,BGEM-0159-S,BGEM_Tall_late,0.0,2.0,75.75,9.7,87.5,162.0,201.0,31,16,72.9,9.5,78.6,9.9,85.0,157.0,192.0,90.0,167.0,210.0,,Inbred,
531,2182,32,4,2,1,Inbred,LN,2022,BGEM-0208-N,BGEM_Tall_late,0.0,1.0,72.55000000000001,6.95,118.0,204.5,224.5,32,16,72.9,7.4,72.2,6.5,115.0,203.0,233.0,121.0,206.0,216.0,,Inbred,
532,2183,33,4,2,1,Inbred,LN,2022,BGEM-0021-S,BGEM_Tall_late,0.0,2.0,72.30000000000001,7.05,60.0,160.0,195.0,33,16,70.9,6.8,73.7,7.3,60.0,167.0,210.0,60.0,153.0,180.0,,Inbred,
533,2184,34,4,2,1,Inbred,LN,2022,BGEM-0064-N,BGEM_Tall_late,0.0,2.0,63.2,5.8,75.5,148.0,179.0,34,16,60.6,5.8,65.8,,71.0,142.0,172.0,80.0,154.0,186.0,,Inbred,
534,2185,35,4,2,1,Inbred,LN,2022,BGEM-0277-S,BGEM_Tall_late,0.0,1.0,70.0,8.1,56.0,120.5,154.5,35,16,69.6,8.2,70.4,8.0,57.0,120.0,155.0,55.0,121.0,154.0,,Inbred,
535,2186,36,4,2,1,Inbred,LN,2022,BGEM-0057-S,BGEM_Tall_late,0.0,1.0,68.65,8.65,63.0,129.0,160.0,36,16,71.9,9.0,65.4,8.3,64.0,125.0,155.0,62.0,133.0,165.0,,Inbred,
536,2187,37,4,2,1,Inbred,LN,2022,Mo17,BGEM_Tall_late,0.0,1.0,59.349999999999994,8.1,64.0,145.0,190.0,37,16,57.3,8.1,61.4,8.1,65.0,144.0,190.0,63.0,146.0,190.0,,Inbred,
537,2188,38,4,2,1,Inbred,LN,2022,B73,BGEM_Tall_early,0.0,1.0,74.94999999999999,7.5,70.0,148.0,181.5,38,16,74.1,7.1,75.8,7.9,80.0,156.0,189.0,60.0,140.0,174.0,,Inbred,
538,2189,39,4,2,1,Inbred,LN,2022,BGEM-0144-N,BGEM_Tall_early,0.0,1.0,57.25,7.75,75.0,146.5,186.5,39,16,55.8,7.8,58.7,7.7,70.0,147.0,189.0,80.0,146.0,184.0,,Inbred,
539,2190,40,4,2,1,Inbred,LN,2022,BGEM-0236-S,BGEM_Tall_early,0.0,1.0,66.3,7.65,75.0,143.0,181.5,40,16,65.1,7.7,67.5,7.6,78.0,145.0,183.0,72.0,141.0,180.0,,Inbred,
540,2191,41,4,2,1,Inbred,LN,2022,BGEM-0171-S,BGEM_Tall_early,0.0,1.0,74.0,8.0,57.5,140.0,187.0,41,16,74.9,7.5,73.1,8.5,50.0,150.0,195.0,65.0,130.0,179.0,,Inbred,
541,2192,42,4,2,1,Inbred,LN,2022,BGEM-0198-S,BGEM_Tall_early,0.0,1.0,73.7,7.15,67.5,145.5,214.5,42,16,72.2,7.3,75.2,7.0,65.0,170.0,220.0,70.0,121.0,209.0,,Inbred,
542,2193,43,4,2,1,Inbred,LN,2022,BGEM-0049-S,BGEM_Tall_early,0.0,1.0,76.25,9.6,80.5,174.0,213.0,43,16,78.2,9.6,74.3,9.6,81.0,170.0,210.0,80.0,178.0,216.0,,Inbred,
543,2194,44,4,2,1,Inbred,LN,2022,BGEM-0058-N,BGEM_Tall_early,0.0,1.0,70.15,7.699999999999999,92.0,181.5,200.5,44,16,68.9,7.6,71.4,7.8,90.0,179.0,200.0,94.0,184.0,201.0,,Inbred,
544,2195,45,4,2,1,Inbred,LN,2022,BGEM-0007-S,BGEM_Tall_early,0.0,1.0,70.2,6.65,60.0,175.0,213.0,45,16,71.2,6.4,69.2,6.9,60.0,174.0,215.0,60.0,176.0,211.0,,Inbred,
545,2196,46,4,2,1,Inbred,LN,2022,Mo17,BGEM_Tall_early,0.0,1.0,62.900000000000006,7.9,68.5,137.0,184.5,46,16,62.1,8.1,63.7,7.7,69.0,140.0,189.0,68.0,134.0,180.0,,Inbred,
546,2197,47,4,2,1,Inbred,LN,2022,BGEM-0125-N,BGEM_Tall_early,0.0,1.0,58.75,7.5,79.0,149.5,185.0,47,16,58.1,7.1,59.4,7.9,80.0,141.0,179.0,78.0,158.0,191.0,,Inbred,
547,2198,48,4,2,1,Inbred,LN,2022,BGEM-0206-N,BGEM_Tall_early,0.0,1.0,52.7,6.6,72.5,136.0,172.5,48,16,52.5,6.6,52.9,6.6,75.0,142.0,180.0,70.0,130.0,165.0,,Inbred,
548,2199,49,4,2,1,Inbred,LN,2022,BGEM-0092-S,BGEM_Tall_early,0.0,1.0,77.75,7.6,80.0,177.5,218.5,49,16,73.4,7.1,82.1,8.1,82.0,184.0,225.0,78.0,171.0,212.0,,Inbred,
549,2200,50,4,2,1,Inbred,LN,2022,BGEM-0280-S,BGEM_Tall_early,0.0,1.0,74.2,9.600000000000001,68.0,141.5,179.0,50,16,75.4,10.3,73.0,8.9,70.0,149.0,188.0,66.0,134.0,170.0,,Inbred,
550,2201,1,5,2,1,Inbred,LN,2022,BGEM-0281-N,BGEM_Short_late,0.0,1.0,,,,,,1,17,,,,,,,,,,,,Inbred,
551,2202,2,5,2,1,Inbred,LN,2022,BGEM-0073-S,BGEM_Short_late,0.0,1.0,,,,,,2,17,,,,,,,,,,,,Inbred,
552,2203,3,5,2,1,Inbred,LN,2022,B73,BGEM_Short_late,0.0,1.0,73.4,7.95,70.0,140.5,178.5,3,17,72.6,8.3,74.2,7.6,78.0,141.0,180.0,62.0,140.0,177.0,,Inbred,
553,2204,4,5,2,1,Inbred,LN,2022,BGEM-0048-S,BGEM_Short_late,0.0,1.0,59.5,7.9,56.5,127.0,164.0,4,17,60.0,7.9,59.0,7.9,49.0,132.0,170.0,64.0,122.0,158.0,,Inbred,
554,2205,5,5,2,1,Inbred,LN,2022,BGEM-0230-N,BGEM_Short_late,0.0,2.0,61.15,5.85,37.5,114.0,151.5,5,17,64.5,5.8,57.8,5.9,39.0,120.0,160.0,36.0,108.0,143.0,,Inbred,
555,2206,6,5,2,1,Inbred,LN,2022,BGEM-0071-S,BGEM_Short_late,0.0,2.0,50.25,5.95,43.0,86.0,117.5,6,17,52.0,6.2,48.5,5.7,42.0,85.0,117.0,44.0,87.0,118.0,,Inbred,
556,2207,7,5,2,1,Inbred,LN,2022,BGEM-0306-S,BGEM_Short_late,0.0,1.0,56.099999999999994,8.45,58.5,138.5,161.5,7,17,53.8,7.9,58.4,9.0,55.0,122.0,150.0,62.0,155.0,173.0,,Inbred,
557,2208,8,5,2,1,Inbred,LN,2022,BGEM-0035-S,BGEM_Short_late,,,,,,,,8,17,,,,,,,,,,,,Inbred,
558,2209,9,5,2,1,Inbred,LN,2022,BGEM-0269-S,BGEM_Short_late,0.0,1.0,,,,,,9,17,,,,,,,,,,,,Inbred,
559,2210,10,5,2,1,Inbred,LN,2022,BGEM-0036-S,BGEM_Short_late,0.0,1.0,58.05,6.65,55.5,111.0,143.5,10,17,63.6,6.6,52.5,6.7,52.0,109.0,140.0,59.0,113.0,147.0,,Inbred,
560,2211,11,5,2,1,Inbred,LN,2022,Mo17,BGEM_Short_late,0.0,1.0,54.65,6.65,41.0,118.5,162.5,11,17,53.3,6.5,56.0,6.8,41.0,117.0,159.0,41.0,120.0,166.0,,Inbred,
561,2212,12,5,2,1,Inbred,LN,2022,BGEM-0102-N,BGEM_Short_late,0.0,1.0,71.05,6.199999999999999,46.0,125.5,163.0,12,17,70.3,6.3,71.8,6.1,46.0,130.0,167.0,46.0,121.0,159.0,,Inbred,
562,2213,13,5,2,1,Inbred,LN,2022,BGEM-0305-S,BGEM_Short_late,0.0,1.0,60.95,4.7,43.0,102.5,140.0,13,17,64.3,5.0,57.6,4.4,42.0,97.0,133.0,44.0,108.0,147.0,,Inbred,
563,2214,14,5,2,1,Inbred,LN,2022,BGEM-0089-N,BGEM_Short_late,0.0,1.0,66.7,6.9,45.0,114.0,143.0,14,17,66.7,6.9,,,45.0,114.0,143.0,,,,,Inbred,
564,2215,15,5,2,1,Inbred,LN,2022,BGEM-0174-N,BGEM_Short_late,0.0,1.0,,,,,,15,17,,,,,,,,,,,,Inbred,
565,2216,16,5,2,1,Inbred,LN,2022,BGEM-0067-S,BGEM_Short_late,0.0,1.0,67.55000000000001,8.05,49.5,144.5,183.0,16,17,66.4,8.3,68.7,7.8,50.0,149.0,186.0,49.0,140.0,180.0,,Inbred,
566,2217,17,5,2,1,Inbred,LN,2022,BGEM-0288-S,BGEM_Short_late,0.0,1.0,73.0,8.3,79.5,154.5,193.5,17,17,75.7,7.8,70.3,8.8,75.0,160.0,200.0,84.0,149.0,187.0,,Inbred,
567,2218,18,5,2,1,Inbred,LN,2022,BGEM-0161-S,BGEM_Short_late,0.0,1.0,74.5,7.35,58.0,120.0,160.0,18,17,75.9,7.8,73.1,6.9,59.0,120.0,159.0,57.0,120.0,161.0,,Inbred,
568,2219,19,5,2,1,Inbred,LN,2022,B73,BGEM_Short_late,0.0,1.0,68.9,8.55,72.5,155.5,192.5,19,17,69.5,8.8,68.3,8.3,72.0,152.0,193.0,73.0,159.0,192.0,,Inbred,
569,2220,20,5,2,1,Inbred,LN,2022,BGEM-0088-N,BGEM_Short_late,0.0,1.0,74.1,7.6,59.0,131.0,160.5,20,17,75.4,7.7,72.8,7.5,64.0,131.0,160.0,54.0,131.0,161.0,,Inbred,
570,2221,21,5,2,1,Inbred,LN,2022,BGEM-0187-S,BGEM_Short_late,0.0,1.0,70.55,7.4,50.0,109.0,141.0,21,17,72.1,7.6,69.0,7.2,48.0,109.0,142.0,52.0,109.0,140.0,,Inbred,
571,2222,22,5,2,1,Inbred,LN,2022,BGEM-0170-S,BGEM_Short_late,0.0,1.0,66.9,8.7,51.0,119.5,157.0,22,17,68.0,8.7,65.8,8.7,51.0,121.0,160.0,51.0,118.0,154.0,,Inbred,
572,2223,23,5,2,1,Inbred,LN,2022,BGEM-0107-N,BGEM_Short_late,0.0,1.0,59.4,8.0,55.5,139.5,172.5,23,17,64.8,8.5,54.0,7.5,60.0,139.0,170.0,51.0,140.0,175.0,,Inbred,
573,2224,24,5,2,1,Inbred,LN,2022,BGEM-0225-N,BGEM_Short_late,0.0,1.0,65.85,7.699999999999999,69.5,140.0,182.0,24,17,65.8,7.8,65.9,7.6,70.0,149.0,194.0,69.0,131.0,170.0,,Inbred,
574,2225,25,5,2,1,Inbred,LN,2022,BGEM-0226-S,BGEM_Short_late,0.0,1.0,64.15,7.4,41.5,112.0,146.0,25,17,61.1,7.5,67.2,7.3,43.0,111.0,144.0,40.0,113.0,148.0,,Inbred,
575,2226,26,5,2,1,Inbred,LN,2022,BGEM-0295-S,BGEM_Tall_early,0.0,1.0,74.05,7.949999999999999,65.5,160.0,208.5,26,17,76.8,8.6,71.3,7.3,65.0,160.0,210.0,66.0,160.0,207.0,,Inbred,
576,2227,27,5,2,1,Inbred,LN,2022,BGEM-0148-S,BGEM_Tall_early,0.0,1.0,73.05,7.5,50.0,136.5,175.0,27,17,71.3,7.6,74.8,7.4,48.0,139.0,174.0,52.0,134.0,176.0,,Inbred,
577,2228,28,5,2,1,Inbred,LN,2022,BGEM-0045-N,BGEM_Tall_early,0.0,1.0,72.25,7.55,80.0,179.0,212.5,28,17,73.3,7.5,71.2,7.6,71.0,180.0,215.0,89.0,178.0,210.0,,Inbred,
