"genotype","PLOT.ID","rows","ranges","Block","Rep","Group","Trt","year","note","Calibration","ASD","leaf_length","leaf_width","ear_height","flag_leaf","plant_height"
"BGEM-0310-S","2119","19","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",72.4497233162252,7.56301309900014,63.9473011574069,152.464807839166,192.42232830435
"BGEM-0311-N","2300","50","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",67.9391557596375,6.66849863251151,69.6903474715467,171.387301113112,216.283802291144
"BGEM-0312-S","2026","26","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",66.0615510829718,6.75369048646281,72.7827570253143,162.806170442369,209.65561507259
"BGEM-0313-S","2276","26","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",69.7088521215523,8.58531534641572,71.8992114385236,165.226489349502,206.120581889362
"BGEM-0314-S","2051","1","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",71.0253335615133,8.98997665268438,51.5776629423366,139.70312632883,179.386893441195
"BGEM-0315-S","2295","45","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",60.342410401174,7.30743753714625,53.3447541159181,146.083967083998,182.259107902568
"BGEM-0316-S","2321","21","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",72.4065599903249,7.13705382924365,56.4371636696856,150.704575906705,194.85266361782
"BGEM-0317-S","2334","34","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",69.2556371995985,8.73440109083049,68.5859154880583,144.543764143095,184.247564068134
"BGEM-0318-S","2001","1","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",69.9426758128176,7.22031647966428,57.0791711522317,162.868902198964,207.966856815213
"BGEM-0319-S","2125","25","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",72.5576316309761,6.37032714368197,77.4213713559657,157.085416661873,193.527026174109
"BGEM-0320-N","2067","17","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",62.6948116627437,7.56301309900014,56.4371636696856,140.58324229506,178.945014293291
"BGEM-0321-S","2002","2","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",67.2269608822816,7.71209884341491,52.4612085291273,135.302546497679,172.316827074737
"BGEM-0322-S","2313","13","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",70.507373650709,8.01027033224445,58.4251412399648,150.26451792359,190.875751286688
"BGEM-0323-S","2255","5","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",63.9897114397545,6.86018030390193,50.2523445621505,143.883677168422,185.131322363941
"BGEM-0324-N","2137","37","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",71.7159467759191,8.92608276222091,72.7827570253143,163.906315400157,191.538570008543
"BGEM-0325-N","2047","47","1","2","1","Inbred","LN","2022","BGEM_Tall_late","1","1.5",75.2985028256491,8.41493163851312,70.3530066616398,174.467706994917,218.051318882758
"BGEM-0326-N","2066","16","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",60.5582270306758,7.13705382924365,58.6460276366625,132.662198598989,161.932667099003
"BGEM-0327-N","2105","5","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",58.5295507133588,6.68979659599933,64.3890739508023,141.46335826129,171.212129204978
"BGEM-0328-S","2099","49","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",74.0036030486382,8.84089090826961,101.277102199316,195.810519175997,241.029034573745
"Mo17","2090","40","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2211","11","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2278","28","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2106","6","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2294","44","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2335","35","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2229","29","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2057","7","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2350","50","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2139","39","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2260","10","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2008","8","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2155","5","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2196","46","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2024","24","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2122","22","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2070","20","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2187","37","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2041","41","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2073","23","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2325","25","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2309","9","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2245","45","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
"Mo17","2170","20","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",59.9280223130884,8.10980391785864,64.2222985017244,140.043402146446,184.959499291062
