"bands","Trt","H2"
"X1774","LN",0.393706502451509
"X1775","LN",0.394119598117028
"X1776","LN",0.394505763233651
"X1777","LN",0.39486744499578
"X1778","LN",0.395268073478836
"X1779","LN",0.395628651705825
"X1780","LN",0.395937084736912
"X1781","LN",0.396291435500911
"X1782","LN",0.396647596618909
"X1783","LN",0.39700485405467
"X1784","LN",0.397431984290381
"X1785","LN",0.397750233090697
"X1786","LN",0.398084527251601
"X1787","LN",0.398340493290479
"X1788","LN",0.398572842182802
"X1789","LN",0.398867708996987
"X1790","LN",0.399155920990086
"X1791","LN",0.39944036451677
"X1792","LN",0.399718166329557
"X1793","LN",0.399846287992691
"X1794","LN",0.399983163561528
"X1795","LN",0.400085274906241
"X1796","LN",0.400162856945528
"X1797","LN",0.400297187473669
"X1798","LN",0.400371360671203
"X1799","LN",0.40045394027794
"X1800","LN",0.400637863663239
"X1801","LN",0.402440756857436
"X1802","LN",0.40259667196925
"X1803","LN",0.402680178968993
"X1804","LN",0.402776622971462
"X1805","LN",0.402857409996534
"X1806","LN",0.403007586758235
"X1807","LN",0.403098825695038
"X1808","LN",0.403132928335438
"X1809","LN",0.403162206426281
"X1810","LN",0.403202310795782
"X1811","LN",0.403249729793868
"X1812","LN",0.403298700330678
"X1813","LN",0.40341982477903
"X1814","LN",0.403563382883695
"X1815","LN",0.403627018740624
"X1816","LN",0.403709528543896
"X1817","LN",0.403807974013134
"X1818","LN",0.403896633750763
"X1819","LN",0.404019373628877
"X1820","LN",0.404248259476745
"X1821","LN",0.404466815957516
"X1822","LN",0.404599622123548
"X1823","LN",0.404702917814846
"X1824","LN",0.404748898274416
"X1825","LN",0.404753492413161
"X1826","LN",0.404844568816244
"X1827","LN",0.405041519030766
"X1828","LN",0.405233608169694
"X1829","LN",0.405410840669908
"X1830","LN",0.405607420691224
"X1831","LN",0.401919415365444
"X1832","LN",0.402262416799827
"X1833","LN",0.402659402831365
"X1834","LN",0.40311563445815
"X1835","LN",0.403544492654853
"X1836","LN",0.403911989259634
"X1837","LN",0.404443887480282
"X1838","LN",0.404962177768812
"X1839","LN",0.405527126962837
"X1840","LN",0.406142901242335
"X1841","LN",0.406926180403329
"X1842","LN",0.407661914669322
"X1843","LN",0.408366887180899
"X1844","LN",0.409150372297474
"X1845","LN",0.410040180495411
"X1846","LN",0.412423034916623
"X1847","LN",0.41207609065043
"X1848","LN",0.413005886889004
"X1849","LN",0.413201327258796
"X1850","LN",0.413487051255161
"X1851","LN",0.413602038873742
"X1852","LN",0.413469871672978
"X1853","LN",0.413569804138047
"X1854","LN",0.413783865251945
"X1855","LN",0.413867872229233
"X1856","LN",0.414417952166274
"X1857","LN",0.41509003552079
"X1858","LN",0.415460185590399
"X1859","LN",0.415937354326954
"X1860","LN",0.416129455702164
"X1861","LN",0.415804613182605
"X1862","LN",0.415875883743073
"X1863","LN",0.41597174830626
"X1864","LN",0.417879333771126
"X1865","LN",0.419431215885178
"X1866","LN",0.420997384598804
"X1867","LN",0.422556515302313
"X1868","LN",0.424154249267062
"X1869","LN",0.425752056009235
"X1870","LN",0.42723121944934
"X1871","LN",0.428365047491941
"X1872","LN",0.429355533940113
"X1873","LN",0.430220705446154
"X1874","LN",0.430786408048678
"X1875","LN",0.431250933832266
"X1876","LN",0.431461916744875
"X1877","LN",0.431658383270611
"X1878","LN",0.431646966088866
"X1879","LN",0.431438763105935
"X1880","LN",0.430938121939903
"X1881","LN",0.430238991321526
"X1882","LN",0.429234411481926
"X1883","LN",0.427850259703399
"X1884","LN",0.426352498772294
"X1885","LN",0.424578883394493
"X1886","LN",0.422609491907869
"X1887","LN",0.42041918370197
"X1888","LN",0.417902757217369
"X1889","LN",0.415188439244322
"X1890","LN",0.411975278959622
"X1891","LN",0.408686185891385
"X1892","LN",0.405031334452429
"X1893","LN",0.401280643692535
"X1894","LN",0.397204617504667
"X1895","LN",0.392891232318233
"X1896","LN",0.38872170832184
"X1897","LN",0.384159906225965
"X1898","LN",0.379831182916347
"X1899","LN",0.3755061857707
"X1900","LN",0.371119755970684
"X1901","LN",0.366809034258204
"X1902","LN",0.362361840849291
"X1903","LN",0.357767052912309
"X1904","LN",0.353062025709923
"X1905","LN",0.348430477555821
"X1906","LN",0.343835722291518
"X1907","LN",0.339454545319029
"X1908","LN",0.335290158669183
"X1909","LN",0.331582266532835
"X1910","LN",0.328578796506109
"X1911","LN",0.325390781609031
"X1912","LN",0.32211077274983
"X1913","LN",0.319212338464973
"X1914","LN",0.316465698909659
"X1915","LN",0.313923212819584
"X1916","LN",0.311677327818964
"X1917","LN",0.309724783668058
"X1918","LN",0.307694283393508
"X1919","LN",0.305833290550387
"X1920","LN",0.303991131172261
"X1921","LN",0.302489980442038
"X1922","LN",0.30104339374382
"X1923","LN",0.299599021411126
"X1924","LN",0.298522297605763
"X1925","LN",0.297730354163317
"X1926","LN",0.297008220896043
"X1927","LN",0.296347457650089
"X1928","LN",0.296021666634574
"X1929","LN",0.295796986206616
"X1930","LN",0.2955543481647
"X1931","LN",0.295435947910721
"X1932","LN",0.295555812836862
"X1933","LN",0.295787557766616
"X1934","LN",0.296189124124626
"X1935","LN",0.29667925158174
"X1936","LN",0.297419677179478
"X1937","LN",0.298222551985444
"X1938","LN",0.299018296304987
"X1939","LN",0.299890869289712
"X1940","LN",0.300929457916537
"X1941","LN",0.302185035178274
"X1942","LN",0.303480203086603
"X1943","LN",0.305037853235291
"X1944","LN",0.3068601362601
"X1945","LN",0.308745185401707
"X1946","LN",0.310580451097245
"X1947","LN",0.312358248789209
"X1948","LN",0.314501574999782
"X1949","LN",0.316555191006762
"X1950","LN",0.318424255889618
"X1951","LN",0.3205110696091
"X1952","LN",0.322527995407428
"X1953","LN",0.324400459788561
"X1954","LN",0.326212809696993
"X1955","LN",0.328067694583245
"X1956","LN",0.329879811039263
"X1957","LN",0.331738002869907
"X1958","LN",0.333565210098351
"X1959","LN",0.33532298400402
"X1960","LN",0.337054174978125
"X1961","LN",0.338825895656933
"X1962","LN",0.340719065720125
"X1963","LN",0.342362004385013
"X1964","LN",0.34407664497537
"X1965","LN",0.345856461006936
"X1966","LN",0.34745162597859
"X1967","LN",0.34913383078344
"X1968","LN",0.350773206221274
"X1969","LN",0.352364554342129
"X1970","LN",0.353887515472859
"X1971","LN",0.355454739788827
"X1972","LN",0.35702977255658
"X1973","LN",0.358586110220925
"X1974","LN",0.360062596729478
"X1975","LN",0.361638212083321
"X1976","LN",0.363174688849936
"X1977","LN",0.364540207523421
"X1978","LN",0.365849777802838
"X1979","LN",0.367112146538948
"X1980","LN",0.368235493445526
"X1981","LN",0.369441392248548
"X1982","LN",0.370663950048185
"X1983","LN",0.37186544518132
"X1984","LN",0.372962683723094
"X1985","LN",0.373876324644012
"X1986","LN",0.374752838287852
"X1987","LN",0.375739904563796
"X1988","LN",0.376703362037243
"X1989","LN",0.377464641888446
"X1990","LN",0.378307733354648
"X1991","LN",0.379054953014033
"X1992","LN",0.38108722204151
"X1993","LN",0.383154183796282
"X1994","LN",0.38504676331
"X1995","LN",0.386864083515897
"X1996","LN",0.388329962665051
"X1997","LN",0.389739936628062
"X1998","LN",0.391268137942319
"X1999","LN",0.39278607297991
"X2000","LN",0.394398085570509
"X2001","LN",0.396067574242387
"X2002","LN",0.397788972581929
"X2003","LN",0.399283815983772
"X2004","LN",0.40047707268863
"X2005","LN",0.401615683888587
"X2006","LN",0.402667549195368
"X2007","LN",0.403722876503182
"X2008","LN",0.404758309586195
"X2009","LN",0.406034449945802
"X2010","LN",0.40721585313689
"X2011","LN",0.408372774002318
"X2012","LN",0.409524775325842
"X2013","LN",0.410479985695414
"X2014","LN",0.411305497213841
"X2015","LN",0.412027863380296
"X2016","LN",0.412717222876219
"X2017","LN",0.413542364672566
"X2018","LN",0.41450748435352
"X2019","LN",0.414761677661907
"X2020","LN",0.414874761418129
"X2021","LN",0.415004518546859
"X2022","LN",0.415187359311291
"X2023","LN",0.415428858908844
"X2024","LN",0.415580791143903
"X2025","LN",0.415777537243795
"X2026","LN",0.415901388805744
"X2027","LN",0.415973866623536
"X2028","LN",0.416006511008388
"X2029","LN",0.416085577376583
"X2030","LN",0.416265520694349
"X2031","LN",0.416363339069324
"X2032","LN",0.416500834589704
"X2033","LN",0.416659530518981
"X2034","LN",0.41669999590724
"X2035","LN",0.416698266334964
"X2036","LN",0.416746563075233
"X2037","LN",0.416751823452555
"X2038","LN",0.416692709344841
"X2039","LN",0.416772463275538
"X2040","LN",0.416813435147102
"X2041","LN",0.416704333552403
"X2042","LN",0.416731630053697
"X2043","LN",0.416777058899492
"X2044","LN",0.416813063921401
"X2045","LN",0.416791532809105
"X2046","LN",0.416821777402688
"X2047","LN",0.41686249725071
"X2048","LN",0.416933534122685
"X2049","LN",0.417035584207354
"X2050","LN",0.417150251200444
"X2051","LN",0.417261306919311
"X2052","LN",0.417279537173139
"X2053","LN",0.417371978806832
"X2054","LN",0.417532358801668
"X2055","LN",0.417597100125856
"X2056","LN",0.417699622928312
"X2057","LN",0.41786029609815
"X2058","LN",0.41801262295404
"X2059","LN",0.418089435458441
"X2060","LN",0.418213656311702
"X2061","LN",0.418348491239926
"X2062","LN",0.418411800423573
"X2063","LN",0.418470857386123
"X2064","LN",0.418624277022229
"X2065","LN",0.418857351944547
"X2066","LN",0.419114085774419
"X2067","LN",0.419335991352894
"X2068","LN",0.419522356176914
"X2069","LN",0.419716314139819
"X2070","LN",0.419879806301802
"X2071","LN",0.419927724635725
"X2072","LN",0.42011407988417
"X2073","LN",0.420370296618197
"X2074","LN",0.420638042581226
"X2075","LN",0.420954652213102
"X2076","LN",0.42133418917728
"X2077","LN",0.421633780289326
"X2078","LN",0.421846268852229
"X2079","LN",0.421996683174939
"X2080","LN",0.422160944158882
"X2081","LN",0.422386202648801
"X2082","LN",0.422691099913069
"X2083","LN",0.422973139212429
"X2084","LN",0.423180918760234
"X2085","LN",0.42346099667734
"X2086","LN",0.42362894653773
"X2087","LN",0.423775491955333
"X2088","LN",0.423884869712869
"X2089","LN",0.423988945773452
"X2090","LN",0.424130167604839
"X2091","LN",0.424274001291343
"X2092","LN",0.424461000990254
"X2093","LN",0.424648913127946
"X2094","LN",0.424843806390326
"X2095","LN",0.424884872249516
"X2096","LN",0.42484074228342
"X2097","LN",0.424881894160144
"X2098","LN",0.424825905979866
"X2099","LN",0.424898026002867
"X2100","LN",0.42505356709885
"X2101","LN",0.42532181829373
"X2102","LN",0.425510915927639
"X2103","LN",0.425545291402013
"X2104","LN",0.425564539033383
"X2105","LN",0.425469560131604
"X2106","LN",0.425497081227442
"X2107","LN",0.425483560741084
"X2108","LN",0.425578872511852
"X2109","LN",0.425897346225371
"X2110","LN",0.425972903787844
"X2111","LN",0.426096599175926
"X2112","LN",0.426130850590679
"X2113","LN",0.425968183490617
"X2114","LN",0.425862987847173
"X2115","LN",0.425812564538213
"X2116","LN",0.425807762946369
"X2117","LN",0.425852394582713
"X2118","LN",0.425909277591752
"X2119","LN",0.425956541360009
"X2120","LN",0.425979525470885
"X2121","LN",0.425841862657259
"X2122","LN",0.425671691339183
"X2123","LN",0.425561662491066
"X2124","LN",0.425401152333583
"X2125","LN",0.425267596744848
"X2126","LN",0.425282252008564
"X2127","LN",0.425160830067994
"X2128","LN",0.425034062856213
"X2129","LN",0.42492715619885
"X2130","LN",0.424671788951913
"X2131","LN",0.424384513267822
"X2132","LN",0.424181525206402
"X2133","LN",0.42400364778789
"X2134","LN",0.423780077700769
"X2135","LN",0.423668803988502
"X2136","LN",0.423515513496233
"X2137","LN",0.423309366686763
"X2138","LN",0.42301976732814
"X2139","LN",0.422728011492694
"X2140","LN",0.422473438428343
"X2141","LN",0.422105332504587
"X2142","LN",0.421787225601237
"X2143","LN",0.421609847308675
"X2144","LN",0.421392082234048
"X2145","LN",0.421145618045979
"X2146","LN",0.42092441223243
"X2147","LN",0.420789364743891
"X2148","LN",0.42052778101316
"X2149","LN",0.420215878671115
"X2150","LN",0.41999412324092
"X2151","LN",0.419725082787885
"X2152","LN",0.419381333434773
"X2153","LN",0.419103606741841
"X2154","LN",0.418906283287675
"X2155","LN",0.41859140629167
"X2156","LN",0.418183218478751
"X2157","LN",0.417840963172244
"X2158","LN",0.417534268283603
"X2159","LN",0.417364597100839
"X2160","LN",0.41727423800301
"X2161","LN",0.417018058127827
"X2162","LN",0.416592846853967
"X2163","LN",0.416328259846253
"X2164","LN",0.416080688865028
"X2165","LN",0.415843372703949
"X2166","LN",0.415676955353669
"X2167","LN",0.415564094971696
"X2168","LN",0.415345979885445
"X2169","LN",0.41526341326149
"X2170","LN",0.41516684767609
"X2171","LN",0.415157705850457
"X2172","LN",0.415050190924882
"X2173","LN",0.414921974958519
"X2174","LN",0.41482674563822
"X2175","LN",0.41472746294445
"X2176","LN",0.414685354795566
"X2177","LN",0.414805316760735
"X2178","LN",0.414901287214167
"X2179","LN",0.414860783416411
"X2180","LN",0.414811019265154
"X2181","LN",0.414706958592867
"X2182","LN",0.414610158018945
"X2183","LN",0.414692935685256
"X2184","LN",0.414769346131231
"X2185","LN",0.414784968734541
"X2186","LN",0.414710150542532
"X2187","LN",0.414581937182447
"X2188","LN",0.414580929470808
"X2189","LN",0.414552199075957
"X2190","LN",0.414471195532949
"X2191","LN",0.414524090372084
"X2192","LN",0.414616053522859
"X2193","LN",0.414656490860704
"X2194","LN",0.414736707820414
"X2195","LN",0.41490442202605
"X2196","LN",0.415179901506705
"X2197","LN",0.415381658204041
"X2198","LN",0.415607580839584
"X2199","LN",0.4158673282581
"X2200","LN",0.416034529693173
"X2201","LN",0.4161013601919
"X2202","LN",0.416197511648685
"X2203","LN",0.416408648018329
"X2204","LN",0.416559759409077
"X2205","LN",0.416727450700274
"X2206","LN",0.416911214635538
"X2207","LN",0.417037310017824
"X2208","LN",0.41712378262029
"X2209","LN",0.417195749423024
"X2210","LN",0.41726925165388
"X2211","LN",0.417322297297805
"X2212","LN",0.417285022600065
"X2213","LN",0.417348467111501
"X2214","LN",0.417617782764298
"X2215","LN",0.41776965748757
"X2216","LN",0.417882266721558
"X2217","LN",0.41917202604535
"X2218","LN",0.418144247940266
"X2219","LN",0.418255351380166
"X2220","LN",0.418764118471777
"X2221","LN",0.418617999443605
"X2222","LN",0.418647188645241
"X2223","LN",0.418307969128098
"X2224","LN",0.418148116148036
"X2225","LN",0.418048428297668
"X2226","LN",0.417973251600936
"X2227","LN",0.417847387065965
"X2228","LN",0.417677885729798
"X2229","LN",0.417550860087568
"X2230","LN",0.417387885008377
"X2231","LN",0.417180791348058
"X2232","LN",0.416994354191572
"X2233","LN",0.416756434182114
"X2234","LN",0.41644473150813
"X2235","LN",0.416051704485858
"X2236","LN",0.415660034765906
"X2237","LN",0.415397753397474
"X2238","LN",0.415006942597747
"X2239","LN",0.414496751815695
"X2240","LN",0.413857132630995
"X2241","LN",0.41318785260462
"X2242","LN",0.412315957941749
"X2243","LN",0.411403091401178
"X2244","LN",0.410545332323844
"X2245","LN",0.409401107198856
"X2246","LN",0.407988138094599
"X2247","LN",0.406448954621144
"X2248","LN",0.40478299122914
"X2249","LN",0.402999026159199
"X2250","LN",0.401027186341064
"X2251","LN",0.398959197631746
"X2252","LN",0.396756709191287
"X2253","LN",0.394310057965788
"X2254","LN",0.391664173076281
"X2255","LN",0.388872488582455
"X2256","LN",0.385798819194162
"X2257","LN",0.382952003068955
"X2258","LN",0.381867373866577
"X2259","LN",0.380564414297472
"X2260","LN",0.378996350071898
"X2261","LN",0.377710373570675
"X2262","LN",0.37650168529273
"X2263","LN",0.375485375604281
"X2264","LN",0.374530873211603
"X2265","LN",0.37374120540126
"X2266","LN",0.373184877597961
"X2267","LN",0.372763136327711
"X2268","LN",0.372598212688562
"X2269","LN",0.372827241587311
"X2270","LN",0.373180884220806
"X2271","LN",0.373821128293102
"X2272","LN",0.374529418294716
"X2273","LN",0.375518307561146
"X2274","LN",0.376435986143269
"X2275","LN",0.377428542320263
"X2276","LN",0.378402380016046
"X2277","LN",0.379506617469621
"X2278","LN",0.380536710609928
"X2279","LN",0.38162618829228
"X2280","LN",0.382601637358248
"X2281","LN",0.383692319213382
"X2282","LN",0.38436408678385
"X2283","LN",0.384770858826743
"X2284","LN",0.385115591615749
"X2285","LN",0.385233014733314
"X2286","LN",0.385263838252358
"X2287","LN",0.385238891965449
"X2288","LN",0.385142307468684
"X2289","LN",0.384946679384724
"X2290","LN",0.384606613433839
"X2291","LN",0.384315262064518
"X2292","LN",0.383782787290279
"X2293","LN",0.382978740657865
"X2294","LN",0.382201869806832
"X2295","LN",0.38120296670355
"X2296","LN",0.380424539853939
"X2297","LN",0.379751750223902
"X2298","LN",0.379230649619746
"X2299","LN",0.37816720873072
"X2300","LN",0.377365297135632
"X2301","LN",0.376729854279363
"X2302","LN",0.376049847670004
"X2303","LN",0.375612691761653
"X2304","LN",0.375532375319624
"X2305","LN",0.375661257468143
"X2306","LN",0.375924074264267
"X2307","LN",0.3769058012952
"X2308","LN",0.378369635037262
"X2309","LN",0.38010178536791
"X2310","LN",0.381886711090855
"X2311","LN",0.383478315769261
"X2312","LN",0.385334968716453
"X2313","LN",0.386977596002564
"X2314","LN",0.388395615202721
"X2315","LN",0.389845105350835
"X2316","LN",0.391386039675857
"X2317","LN",0.392687725817714
"X2318","LN",0.393775624423698
"X2319","LN",0.394808178710591
"X2320","LN",0.395784027975267
"X2321","LN",0.396586924384434
"X2322","LN",0.397047270223964
"X2323","LN",0.397818479911307
"X2324","LN",0.398763231906285
"X2325","LN",0.399606650405893
"X2326","LN",0.400651216834608
"X2327","LN",0.401383677226891
"X2328","LN",0.401895590745713
"X2329","LN",0.402291469086745
"X2330","LN",0.402429210893631
"X2331","LN",0.402689905306757
"X2332","LN",0.402832680415547
"X2333","LN",0.403102826782734
"X2334","LN",0.403652961000778
"X2335","LN",0.403823831867851
"X2336","LN",0.403871770106885
"X2337","LN",0.403790387349347
"X2338","LN",0.403260277126805
"X2339","LN",0.403001207182369
"X2340","LN",0.402856579755388
"X2341","LN",0.402571823081308
"X2342","LN",0.402375805614885
"X2343","LN",0.402021021493907
"X2344","LN",0.401394453121576
"X2345","LN",0.400773007494103
"X2346","LN",0.400161125765608
"X2347","LN",0.399562512454153
"X2348","LN",0.399121660418653
"X2349","LN",0.399112426650962
"X2350","LN",0.399057327126936
"X2351","LN",0.398971951741665
"X2352","LN",0.398927626198105
"X2353","LN",0.39888445670842
"X2354","LN",0.398689223681478
"X2355","LN",0.398613193021403
"X2356","LN",0.398578947536819
"X2357","LN",0.398661621245615
"X2358","LN",0.398953689417637
"X2359","LN",0.399670512433509
"X2360","LN",0.400271745975555
"X2361","LN",0.400775444610305
"X2362","LN",0.401454880809579
"X2363","LN",0.402037531235135
"X2364","LN",0.402320260980013
"X2365","LN",0.402644455239359
"X2366","LN",0.402848334358554
"X2367","LN",0.402809071473141
"X2368","LN",0.402815841520054
"X2369","LN",0.402905210965492
"X2370","LN",0.40322155996633
"X2371","LN",0.403495762598816
"X2372","LN",0.403733930454294
"X2373","LN",0.404093780556863
"X2374","LN",0.404124090089287
"X2375","LN",0.404016401451273
"X2376","LN",0.403996879835369
"X2377","LN",0.403937649278869
"X2378","LN",0.403996823186471
"X2379","LN",0.404089799817487
"X2380","LN",0.404361215114382
"X2381","LN",0.404637074028214
"X2382","LN",0.40448066021366
"X2383","LN",0.403961013715103
"X2384","LN",0.40372023492581
"X2385","LN",0.403253542675648
"X2386","LN",0.402963279775628
"X2387","LN",0.402866466676248
"X2388","LN",0.40271418023964
"X2389","LN",0.402508179904024
"X2390","LN",0.402346055185922
"X2391","LN",0.40241947492756
"X2392","LN",0.402214624499877
"X2393","LN",0.401859072432499
"X2394","LN",0.401571286291797
"X2395","LN",0.401048526155008
"X2396","LN",0.400596603398292
"X2397","LN",0.400076832709341
"X2398","LN",0.399848944856627
"X2399","LN",0.399953944327784
"X2400","LN",0.39974271698251
"X2401","LN",0.399425147290946
"X2402","LN",0.399296400584528
"X2403","LN",0.399040860951428
"X2404","LN",0.398794083026004
"X2405","LN",0.398827538196634
"X2406","LN",0.398798591935031
"X2407","LN",0.398639717424815
"X2408","LN",0.398198822297289
"X2409","LN",0.397597558112147
"X2410","LN",0.397449410261222
"X2411","LN",0.397326979805609
"X2412","LN",0.396844364086356
"X2413","LN",0.396744378217267
"X2414","LN",0.396285565850097
"X2415","LN",0.394861586490615
"X2416","LN",0.394113978042048
"X2417","LN",0.393753393528962
"X2418","LN",0.393317034556896
"X2419","LN",0.393173147161816
"X2420","LN",0.392727183272468
"X2421","LN",0.39235967834149
"X2422","LN",0.392008475512806
"X2423","LN",0.391373956806922
"X2424","LN",0.390672877379142
"X2425","LN",0.390129981059396
"X2426","LN",0.389415521526943
"X2427","LN",0.388721293506705
"X2428","LN",0.388268529152924
"X2429","LN",0.388343903443186
"X2430","LN",0.387640352801847
"X2431","LN",0.386207838124913
"X2432","LN",0.384883238970896
"X2433","LN",0.383402956007582
"X2434","LN",0.382893879927466
"X2435","LN",0.383014786015663
"X2436","LN",0.382296918602979
"X2437","LN",0.381101782688884
"X2438","LN",0.380296533132519
"X2439","LN",0.379572074562569
"X2440","LN",0.37867533404204
"X2441","LN",0.378091126956586
"X2442","LN",0.376724750620823
"X2443","LN",0.374317539964252
"X2444","LN",0.373029077571186
"X2445","LN",0.372400428871945
"X2446","LN",0.371130686479661
"X2447","LN",0.369659976091961
"X2448","LN",0.368609318598922
"X2449","LN",0.367399381330804
"X2450","LN",0.36680869373336
"X2451","LN",0.366774111083465
"X2452","LN",0.366246345472517
"X2453","LN",0.365961640326284
"X2454","LN",0.365207641305732
"X2455","LN",0.363305354874895
"X2456","LN",0.36155729449699
"X2457","LN",0.360098231312484
"X2458","LN",0.358994768563244
"X2459","LN",0.358373674520854
"X2460","LN",0.357362773474271
"X2461","LN",0.356022496356062
"X2462","LN",0.355197508353548
"X2463","LN",0.354374983358573
"X2464","LN",0.353563978599763
"X2465","LN",0.35250489801201
"X2466","LN",0.350684963664313
"X2467","LN",0.348641778717363
"X2468","LN",0.348197085084137
"X2469","LN",0.348618903026638
"X2470","LN",0.347012758279956
"X2471","LN",0.34616097442095
"X2472","LN",0.344387731819263
"X2473","LN",0.343412749989856
"X2474","LN",0.344291247222396
"X2475","LN",0.343003250051701
"X2476","LN",0.34017750504018
"X2477","LN",0.33886594237817
"X2478","LN",0.338123216298682
"X2479","LN",0.337923402363131
"X2480","LN",0.33891898315901
"X2481","LN",0.338859126519924
"X2482","LN",0.336369134484343
"X2483","LN",0.335042486991705
"X2484","LN",0.334912039378637
"X2485","LN",0.333838216115417
"X2486","LN",0.333884051072922
"X2487","LN",0.33294599772285
"X2488","LN",0.329285539364847
"X2489","LN",0.327265031676983
"X2490","LN",0.325519212549608
"X2491","LN",0.324550445920678
"X2492","LN",0.325784203072085
"X2493","LN",0.325013646510659
"X2494","LN",0.323577568374876
"X2495","LN",0.322819461088262
"X2496","LN",0.320988652276903
"X2497","LN",0.3203522400855
"X2498","LN",0.321504311144168
"X2499","LN",0.320434609867363
"X2500","LN",0.318375235936414
